,Court,Last Hearing Date,Court ID
21642,Fluvanna,01/23/2020,065C
21643,Fluvanna,05/08/2020,065C
21645,Fluvanna,02/06/2020,065C
21646,Fluvanna,03/13/2020,065C
21647,Fluvanna,09/25/2020,065C
21648,Fluvanna,06/12/2020,065C
21657,Fluvanna,02/21/2020,065C
21658,Fluvanna,11/20/2020,065C
21659,Fluvanna,02/14/2020,065C
21662,Fluvanna,06/22/2020,065C
21668,Fluvanna,03/12/2020,065C
21676,Fluvanna,12/17/2020,065C
21677,Fluvanna,10/16/2020,065C
21680,Fluvanna,06/26/2020,065C
21683,Fluvanna,01/24/2020,065C
21685,Fluvanna,07/15/2020,065C
21688,Fluvanna,03/05/2020,065C
21689,Fluvanna,10/02/2020,065C
21706,Fluvanna,12/18/2020,065C
21707,Fluvanna,09/04/2020,065C
21708,Fluvanna,08/24/2020,065C
21712,Fluvanna,10/23/2020,065C
21715,Fluvanna,12/04/2020,065C
21716,Fluvanna,08/28/2020,065C
21724,Fluvanna,05/15/2020,065C
21725,Fluvanna,02/07/2020,065C
21730,Fluvanna,11/12/2020,065C
21738,Fluvanna,08/07/2020,065C
21740,Fluvanna,11/13/2020,065C
21744,Fluvanna,08/21/2020,065C
21748,Fluvanna,10/26/2020,065C
21750,Fluvanna,07/24/2020,065C
21758,Fluvanna,07/09/2020,065C
21762,Fluvanna,11/06/2020,065C
21767,Fluvanna,09/17/2020,065C
21768,Fluvanna,03/19/2020,065C
21776,Fluvanna,07/02/2020,065C
21778,Fluvanna,02/20/2020,065C
21783,Fluvanna,01/03/2020,065C
21792,Fluvanna,12/11/2020,065C
21793,Fluvanna,02/27/2020,065C
21796,Fluvanna,07/31/2020,065C
21805,Franklin,02/11/2020,067C
21806,Franklin,03/30/2020,067C
21807,Franklin,12/09/2020,067C
21808,Franklin,12/03/2020,067C
21809,Franklin,10/29/2020,067C
21810,Franklin,05/21/2020,067C
21811,Franklin,10/15/2020,067C
21812,Franklin,10/30/2020,067C
21813,Franklin,05/27/2020,067C
21814,Franklin,09/24/2020,067C
21815,Franklin,07/08/2020,067C
21816,Franklin,09/08/2020,067C
21817,Franklin,02/28/2020,067C
21819,Franklin,09/21/2020,067C
21821,Franklin,03/02/2020,067C
21822,Franklin,06/09/2020,067C
21824,Franklin,10/01/2020,067C
21826,Franklin,02/27/2020,067C
21828,Franklin,05/19/2020,067C
21829,Franklin,07/06/2020,067C
21830,Franklin,09/02/2020,067C
21833,Franklin,05/26/2020,067C
21834,Franklin,09/30/2020,067C
21835,Franklin,06/02/2020,067C
21838,Franklin,11/17/2020,067C
21839,Franklin,05/28/2020,067C
21842,Franklin,11/24/2020,067C
21845,Franklin,02/19/2020,067C
21846,Franklin,10/19/2020,067C
21847,Franklin,08/07/2020,067C
21848,Franklin,08/06/2020,067C
21851,Franklin,07/28/2020,067C
21852,Franklin,11/19/2020,067C
21855,Franklin,08/13/2020,067C
21857,Franklin,12/22/2020,067C
21861,Franklin,01/29/2020,067C
21862,Franklin,02/20/2020,067C
21864,Franklin,12/02/2020,067C
21871,Franklin,10/27/2020,067C
21874,Franklin,10/05/2020,067C
21876,Franklin,08/03/2020,067C
21877,Franklin,03/04/2020,067C
21878,Franklin,01/24/2020,067C
21881,Franklin,10/07/2020,067C
21882,Franklin,12/07/2020,067C
21885,Franklin,04/01/2020,067C
21886,Franklin,02/05/2020,067C
21887,Franklin,01/02/2020,067C
21890,Franklin,10/21/2020,067C
21899,Franklin,11/10/2020,067C
21900,Franklin,07/20/2020,067C
21901,Franklin,06/04/2020,067C
21903,Franklin,09/23/2020,067C
21904,Franklin,06/30/2020,067C
21907,Franklin,02/13/2020,067C
21908,Franklin,08/04/2020,067C
21911,Franklin,01/16/2020,067C
21912,Franklin,03/09/2020,067C
21913,Franklin,09/17/2020,067C
21917,Franklin,11/09/2020,067C
21918,Franklin,07/24/2020,067C
21921,Franklin,09/10/2020,067C
21922,Franklin,03/26/2020,067C
21929,Franklin,11/05/2020,067C
21931,Franklin,06/23/2020,067C
21932,Franklin,12/14/2020,067C
21933,Franklin,12/21/2020,067C
21936,Franklin,07/09/2020,067C
21937,Franklin,07/29/2020,067C
21938,Franklin,01/22/2020,067C
21939,Franklin,12/23/2020,067C
21947,Franklin,08/11/2020,067C
21948,Franklin,11/23/2020,067C
21951,Franklin,10/06/2020,067C
21952,Franklin,02/03/2020,067C
21955,Franklin,12/17/2020,067C
21956,Franklin,07/27/2020,067C
21957,Franklin,01/06/2020,067C
21958,Franklin,07/30/2020,067C
21959,Franklin,01/21/2020,067C
21960,Franklin,09/29/2020,067C
21964,Franklin,06/15/2020,067C
21965,Franklin,11/12/2020,067C
21967,Franklin,09/01/2020,067C
21969,Franklin,10/22/2020,067C
21971,Franklin,10/28/2020,067C
21972,Franklin,03/05/2020,067C
21980,Franklin,01/30/2020,067C
21989,Franklin,03/13/2020,067C
21991,Franklin,09/15/2020,067C
21993,Franklin,02/26/2020,067C
21995,Franklin,02/04/2020,067C
21997,Franklin,10/20/2020,067C
22000,Franklin,06/05/2020,067C
22011,Franklin,06/19/2020,067C
22012,Franklin,11/30/2020,067C
22018,Franklin,10/14/2020,067C
22020,Franklin,08/18/2020,067C
22023,Franklin,06/18/2020,067C
22028,Franklin,01/28/2020,067C
22031,Franklin,02/24/2020,067C
22032,Franklin,06/25/2020,067C
22033,Franklin,12/15/2020,067C
22034,Franklin,06/11/2020,067C
22036,Franklin,02/25/2020,067C
22039,Franklin,10/13/2020,067C
22040,Franklin,02/06/2020,067C
22042,Franklin,06/10/2020,067C
22043,Franklin,03/10/2020,067C
22056,Franklin,09/28/2020,067C
22061,Franklin,06/08/2020,067C
22063,Franklin,02/12/2020,067C
22064,Franklin,06/29/2020,067C
22066,Franklin,05/22/2020,067C
22067,Franklin,05/20/2020,067C
22072,Franklin,01/13/2020,067C
22079,Franklin,12/01/2020,067C
22086,Franklin,01/15/2020,067C
22089,Franklin,09/09/2020,067C
22094,Franklin,05/18/2020,067C
22097,Franklin,08/20/2020,067C
22101,Franklin,08/26/2020,067C
22105,Franklin,09/03/2020,067C
22106,Franklin,03/31/2020,067C
22109,Franklin,09/14/2020,067C
22110,Franklin,11/02/2020,067C
22111,Franklin,12/10/2020,067C
22124,Franklin,01/07/2020,067C
22125,Franklin,07/21/2020,067C
22127,Franklin,06/01/2020,067C
22131,Franklin,07/23/2020,067C
22133,Franklin,07/02/2020,067C
22143,Franklin,07/31/2020,067C
22144,Franklin,04/29/2020,067C
22175,Franklin,01/08/2020,067C
22186,Franklin,07/07/2020,067C
22188,Franklin,11/13/2020,067C
22191,Franklin,09/22/2020,067C
22197,Franklin,08/31/2020,067C
22202,Franklin,08/25/2020,067C
22203,Franklin,04/09/2020,067C
22205,Franklin,04/27/2020,067C
22224,Franklin,08/27/2020,067C
22230,Franklin,01/31/2020,067C
22247,Franklin,08/12/2020,067C
22252,Franklin,08/05/2020,067C
22264,Franklin,07/01/2020,067C
22289,Franklin,06/12/2020,067C
22296,Franklin,05/29/2020,067C
22298,Franklin,06/16/2020,067C
22303,Franklin,08/19/2020,067C
22329,Franklin,03/19/2020,067C
22343,Franklin,05/07/2020,067C
22354,Franklin,02/18/2020,067C
22369,Franklin,05/11/2020,067C
22413,Franklin,08/28/2020,067C
22415,Franklin,02/10/2020,067C
22416,Franklin,03/18/2020,067C
22429,Franklin,11/16/2020,067C
22437,Franklin,03/03/2020,067C
22440,Franklin,03/16/2020,067C
22464,Franklin,06/17/2020,067C
22489,Franklin,06/22/2020,067C
22510,Franklin,01/23/2020,067C
22518,Franklin,03/24/2020,067C
22550,Frederick,09/04/2020,069C
22553,Frederick,10/27/2020,069C
22554,Frederick,03/10/2020,069C
22556,Frederick,03/05/2020,069C
22557,Frederick,10/02/2020,069C
22558,Frederick,06/04/2020,069C
22559,Frederick,09/10/2020,069C
22562,Frederick,07/09/2020,069C
22564,Frederick,01/10/2020,069C
22568,Frederick,10/06/2020,069C
22571,Frederick,08/06/2020,069C
22572,Frederick,01/24/2020,069C
22576,Frederick,01/22/2020,069C
22577,Frederick,11/19/2020,069C
22580,Frederick,12/11/2020,069C
22582,Frederick,11/12/2020,069C
22583,Frederick,10/15/2020,069C
22588,Frederick,10/30/2020,069C
22594,Frederick,06/02/2020,069C
22595,Frederick,11/10/2020,069C
22604,Frederick,09/25/2020,069C
22611,Frederick,10/29/2020,069C
22612,Frederick,12/21/2020,069C
22613,Frederick,08/21/2020,069C
22615,Frederick,05/29/2020,069C
22616,Frederick,10/08/2020,069C
22617,Frederick,11/24/2020,069C
22618,Frederick,10/23/2020,069C
22619,Frederick,11/20/2020,069C
22620,Frederick,02/06/2020,069C
22624,Frederick,06/19/2020,069C
22625,Frederick,05/07/2020,069C
22626,Frederick,08/13/2020,069C
22635,Frederick,02/21/2020,069C
22645,Frederick,07/23/2020,069C
22646,Frederick,01/09/2020,069C
22648,Frederick,05/22/2020,069C
22649,Frederick,12/22/2020,069C
22658,Frederick,05/19/2020,069C
22659,Frederick,06/11/2020,069C
22665,Frederick,09/24/2020,069C
22666,Frederick,04/30/2020,069C
22674,Frederick,12/15/2020,069C
22682,Frederick,12/01/2020,069C
22684,Frederick,06/09/2020,069C
22685,Frederick,08/04/2020,069C
22687,Frederick,09/22/2020,069C
22689,Frederick,12/04/2020,069C
22692,Frederick,11/05/2020,069C
22694,Frederick,12/18/2020,069C
22701,Frederick,08/25/2020,069C
22704,Frederick,07/16/2020,069C
22705,Frederick,09/11/2020,069C
22714,Frederick,03/27/2020,069C
22719,Frederick,06/18/2020,069C
22720,Frederick,06/12/2020,069C
22729,Frederick,07/10/2020,069C
22736,Frederick,07/30/2020,069C
22740,Frederick,08/11/2020,069C
22741,Frederick,04/24/2020,069C
22745,Frederick,07/24/2020,069C
22748,Frederick,03/20/2020,069C
22752,Frederick,08/27/2020,069C
22759,Frederick,02/11/2020,069C
22761,Frederick,07/17/2020,069C
22772,Frederick,04/09/2020,069C
22776,Frederick,01/23/2020,069C
22781,Frederick,05/26/2020,069C
22790,Frederick,06/25/2020,069C
22804,Frederick,09/08/2020,069C
22805,Frederick,09/15/2020,069C
22807,Frederick,08/28/2020,069C
22813,Frederick,02/07/2020,069C
22815,Frederick,02/13/2020,069C
22816,Frederick,04/14/2020,069C
22820,Frederick,05/15/2020,069C
22824,Frederick,03/13/2020,069C
22892,Frederick,10/20/2020,069C
22896,Frederick,10/22/2020,069C
22901,Frederick,12/08/2020,069C
22902,Frederick,12/28/2020,069C
22912,Frederick,03/03/2020,069C
22918,Frederick,02/19/2020,069C
22921,Frederick,03/25/2020,069C
22926,Frederick,09/17/2020,069C
22931,Frederick,06/23/2020,069C
22932,Frederick,08/07/2020,069C
22933,Frederick,03/17/2020,069C
22943,Frederick,07/21/2020,069C
22946,Frederick,09/03/2020,069C
22950,Frederick,11/13/2020,069C
22978,Frederick,04/07/2020,069C
22992,Frederick,02/25/2020,069C
23003,Frederick,11/17/2020,069C
23015,Frederick,01/16/2020,069C
23025,Frederick,07/22/2020,069C
23026,Frederick,05/01/2020,069C
23056,Frederick,01/14/2020,069C
23082,Frederick,04/16/2020,069C
23096,Frederick,10/01/2020,069C
23144,Frederick,07/14/2020,069C
23180,Frederick,12/10/2020,069C
23183,Frederick,11/06/2020,069C
23199,Frederick,09/29/2020,069C
23201,Fredericksburg,10/19/2020,630C
23202,Fredericksburg,11/16/2020,630C
23203,Fredericksburg,10/20/2020,630C
23205,Fredericksburg,03/04/2020,630C
23206,Fredericksburg,02/10/2020,630C
23209,Fredericksburg,06/26/2020,630C
23212,Fredericksburg,03/13/2020,630C
23213,Fredericksburg,02/18/2020,630C
23215,Fredericksburg,06/03/2020,630C
23216,Fredericksburg,09/23/2020,630C
23217,Fredericksburg,03/27/2020,630C
23218,Fredericksburg,09/29/2020,630C
23219,Fredericksburg,02/25/2020,630C
23222,Fredericksburg,09/25/2020,630C
23223,Fredericksburg,01/08/2020,630C
23224,Fredericksburg,07/06/2020,630C
23225,Fredericksburg,09/02/2020,630C
23226,Fredericksburg,04/03/2020,630C
23228,Fredericksburg,12/14/2020,630C
23229,Fredericksburg,08/24/2020,630C
23230,Fredericksburg,05/29/2020,630C
23231,Fredericksburg,02/19/2020,630C
23232,Fredericksburg,06/11/2020,630C
23234,Fredericksburg,12/22/2020,630C
23238,Fredericksburg,06/30/2020,630C
23240,Fredericksburg,01/31/2020,630C
23241,Fredericksburg,12/21/2020,630C
23244,Fredericksburg,05/26/2020,630C
23246,Fredericksburg,08/17/2020,630C
23247,Fredericksburg,01/24/2020,630C
23252,Fredericksburg,12/17/2020,630C
23253,Fredericksburg,07/10/2020,630C
23257,Fredericksburg,06/25/2020,630C
23258,Fredericksburg,01/02/2020,630C
23262,Fredericksburg,06/04/2020,630C
23267,Fredericksburg,09/21/2020,630C
23268,Fredericksburg,05/18/2020,630C
23269,Fredericksburg,05/27/2020,630C
23275,Fredericksburg,11/09/2020,630C
23276,Fredericksburg,10/23/2020,630C
23288,Fredericksburg,06/02/2020,630C
23294,Fredericksburg,07/01/2020,630C
23299,Fredericksburg,01/07/2020,630C
23300,Fredericksburg,07/24/2020,630C
23301,Fredericksburg,11/12/2020,630C
23302,Fredericksburg,08/03/2020,630C
23303,Fredericksburg,06/23/2020,630C
23308,Fredericksburg,04/20/2020,630C
23318,Fredericksburg,07/30/2020,630C
23323,Fredericksburg,09/30/2020,630C
23325,Fredericksburg,07/15/2020,630C
23348,Fredericksburg,07/16/2020,630C
23349,Fredericksburg,12/09/2020,630C
23350,Fredericksburg,11/04/2020,630C
23357,Fredericksburg,04/21/2020,630C
23358,Fredericksburg,03/17/2020,630C
23362,Fredericksburg,07/20/2020,630C
23363,Fredericksburg,01/21/2020,630C
23367,Fredericksburg,06/15/2020,630C
23370,Fredericksburg,01/09/2020,630C
23372,Fredericksburg,10/07/2020,630C
23384,Fredericksburg,11/23/2020,630C
23387,Fredericksburg,10/15/2020,630C
23404,Fredericksburg,07/13/2020,630C
23409,Fredericksburg,03/16/2020,630C
23415,Fredericksburg,01/10/2020,630C
23418,Fredericksburg,07/22/2020,630C
23425,Fredericksburg,04/16/2020,630C
23427,Fredericksburg,08/31/2020,630C
23434,Fredericksburg,01/22/2020,630C
23438,Fredericksburg,12/23/2020,630C
23445,Fredericksburg,02/24/2020,630C
23446,Fredericksburg,02/12/2020,630C
23448,Fredericksburg,01/23/2020,630C
23452,Fredericksburg,09/24/2020,630C
23458,Fredericksburg,09/17/2020,630C
23463,Fredericksburg,12/29/2020,630C
23469,Fredericksburg,01/28/2020,630C
23474,Fredericksburg,08/19/2020,630C
23481,Fredericksburg,06/18/2020,630C
23489,Fredericksburg,04/27/2020,630C
23490,Fredericksburg,04/24/2020,630C
23494,Fredericksburg,05/06/2020,630C
23502,Fredericksburg,02/28/2020,630C
23505,Fredericksburg,11/20/2020,630C
23516,Fredericksburg,03/09/2020,630C
23517,Fredericksburg,11/02/2020,630C
23536,Fredericksburg,01/13/2020,630C
23539,Fredericksburg,06/29/2020,630C
23543,Fredericksburg,08/28/2020,630C
23551,Fredericksburg,04/22/2020,630C
23553,Fredericksburg,05/22/2020,630C
23554,Fredericksburg,09/14/2020,630C
23555,Fredericksburg,01/16/2020,630C
23583,Fredericksburg,05/19/2020,630C
23586,Fredericksburg,07/02/2020,630C
23611,Fredericksburg,09/09/2020,630C
23615,Fredericksburg,05/15/2020,630C
23620,Fredericksburg,04/17/2020,630C
23625,Fredericksburg,03/11/2020,630C
23633,Fredericksburg,09/28/2020,630C
23640,Fredericksburg,01/29/2020,630C
23642,Fredericksburg,08/04/2020,630C
23643,Fredericksburg,04/13/2020,630C
23651,Fredericksburg,04/29/2020,630C
23652,Fredericksburg,07/31/2020,630C
23671,Fredericksburg,11/17/2020,630C
23672,Fredericksburg,10/13/2020,630C
23687,Fredericksburg,06/17/2020,630C
23694,Fredericksburg,04/28/2020,630C
23695,Fredericksburg,01/14/2020,630C
23700,Fredericksburg,10/29/2020,630C
23703,Fredericksburg,01/15/2020,630C
23706,Fredericksburg,03/24/2020,630C
23728,Fredericksburg,02/03/2020,630C
23742,Fredericksburg,02/06/2020,630C
23745,Fredericksburg,03/10/2020,630C
23755,Fredericksburg,10/22/2020,630C
23766,Fredericksburg,07/27/2020,630C
23809,Fredericksburg,07/08/2020,630C
23815,Fredericksburg,01/30/2020,630C
23830,Fredericksburg,01/27/2020,630C
23833,Fredericksburg,02/26/2020,630C
23846,Fredericksburg,04/09/2020,630C
23863,Fredericksburg,09/22/2020,630C
23869,Fredericksburg,03/25/2020,630C
23872,Fredericksburg,06/08/2020,630C
23885,Fredericksburg,05/08/2020,630C
23891,Fredericksburg,08/10/2020,630C
23892,Fredericksburg,09/11/2020,630C
23901,Fredericksburg,02/14/2020,630C
23908,Fredericksburg,09/08/2020,630C
23926,Fredericksburg,05/05/2020,630C
24045,Fredericksburg,03/05/2020,630C
24051,Fredericksburg,03/31/2020,630C
24077,Fredericksburg,08/12/2020,630C
24081,Fredericksburg,07/21/2020,630C
24093,Fredericksburg,04/10/2020,630C
24106,Fredericksburg,10/28/2020,630C
24115,Fredericksburg,11/18/2020,630C
24118,Fredericksburg,08/26/2020,630C
24123,Fredericksburg,03/18/2020,630C
24134,Fredericksburg,12/07/2020,630C
24143,Fredericksburg,03/03/2020,630C
24144,Fredericksburg,11/21/2020,630C
24189,Fredericksburg,11/13/2020,630C
24193,Fredericksburg,11/10/2020,630C
24196,Fredericksburg,08/11/2020,630C
24199,Fredericksburg,11/19/2020,630C
24207,Fredericksburg,12/15/2020,630C
24218,Fredericksburg,02/20/2020,630C
24219,Fredericksburg,03/26/2020,630C
24221,Fredericksburg,02/05/2020,630C
24233,Fredericksburg,05/07/2020,630C
24265,Fredericksburg,04/30/2020,630C
24287,Fredericksburg,09/16/2020,630C
24320,Fredericksburg,08/25/2020,630C
24325,Fredericksburg,03/19/2020,630C
24328,Fredericksburg,06/24/2020,630C
24349,Fredericksburg,03/02/2020,630C
24358,Fredericksburg,10/09/2020,630C
24359,Fredericksburg,10/08/2020,630C
24369,Fredericksburg,09/01/2020,630C
24418,Fredericksburg,11/30/2020,630C
24450,Fredericksburg,07/09/2020,630C
24471,Fredericksburg,06/09/2020,630C
24480,Fredericksburg,02/11/2020,630C
24501,Fredericksburg,12/01/2020,630C
24513,Fredericksburg,08/20/2020,630C
24538,Fredericksburg,06/01/2020,630C
24563,Fredericksburg,08/05/2020,630C
24589,Fredericksburg,06/22/2020,630C
24603,Fredericksburg,07/14/2020,630C
24652,Fredericksburg,08/06/2020,630C
24705,Fredericksburg,12/08/2020,630C
24715,Fredericksburg,10/06/2020,630C
24737,Giles,02/05/2020,071C
24738,Giles,06/03/2020,071C
24740,Giles,10/07/2020,071C
24741,Giles,03/04/2020,071C
24742,Giles,08/19/2020,071C
24744,Giles,02/12/2020,071C
24746,Giles,11/04/2020,071C
24747,Giles,11/18/2020,071C
24748,Giles,08/03/2020,071C
24751,Giles,06/24/2020,071C
24752,Giles,12/21/2020,071C
24753,Giles,01/15/2020,071C
24755,Giles,01/08/2020,071C
24756,Giles,04/01/2020,071C
24758,Giles,04/14/2020,071C
24769,Giles,06/17/2020,071C
24773,Giles,07/01/2020,071C
24777,Giles,06/15/2020,071C
24778,Giles,02/03/2020,071C
24780,Giles,07/22/2020,071C
24789,Giles,09/09/2020,071C
24790,Giles,08/31/2020,071C
24792,Giles,01/14/2020,071C
24793,Giles,11/16/2020,071C
24800,Giles,02/19/2020,071C
24801,Giles,09/16/2020,071C
24806,Giles,08/26/2020,071C
24807,Giles,08/17/2020,071C
24810,Giles,12/02/2020,071C
24812,Giles,10/21/2020,071C
24813,Giles,03/16/2020,071C
24819,Giles,03/23/2020,071C
24823,Giles,07/20/2020,071C
24831,Giles,03/02/2020,071C
24836,Giles,09/30/2020,071C
24837,Giles,10/14/2020,071C
24839,Giles,02/24/2020,071C
24843,Giles,09/21/2020,071C
24844,Giles,08/05/2020,071C
24848,Giles,07/29/2020,071C
24855,Giles,08/12/2020,071C
24861,Giles,09/23/2020,071C
24866,Giles,03/11/2020,071C
24867,Giles,10/05/2020,071C
24874,Giles,12/07/2020,071C
24885,Giles,01/22/2020,071C
24905,Giles,07/08/2020,071C
24916,Giles,07/15/2020,071C
24932,Giles,10/28/2020,071C
24939,Giles,10/13/2020,071C
24942,Giles,02/26/2020,071C
24951,Giles,07/06/2020,071C
25013,Giles,03/18/2020,071C
25058,Giles,12/09/2020,071C
25078,Giles,05/20/2020,071C
25091,Giles,07/14/2020,071C
25097,Giles,01/06/2020,071C
25117,Giles,04/07/2020,071C
25136,Giles,09/18/2020,071C
25140,Gloucester,09/08/2020,073C
25141,Gloucester,09/29/2020,073C
25143,Gloucester,07/07/2020,073C
25146,Gloucester,11/17/2020,073C
25147,Gloucester,09/14/2020,073C
25148,Gloucester,01/07/2020,073C
25149,Gloucester,08/17/2020,073C
25152,Gloucester,06/09/2020,073C
25153,Gloucester,06/16/2020,073C
25154,Gloucester,09/22/2020,073C
25155,Gloucester,10/13/2020,073C
25156,Gloucester,06/22/2020,073C
25159,Gloucester,12/08/2020,073C
25160,Gloucester,08/24/2020,073C
25162,Gloucester,08/03/2020,073C
25167,Gloucester,02/10/2020,073C
25169,Gloucester,10/27/2020,073C
25173,Gloucester,04/14/2020,073C
25176,Gloucester,07/14/2020,073C
25178,Gloucester,04/20/2020,073C
25183,Gloucester,07/06/2020,073C
25186,Gloucester,10/19/2020,073C
25187,Gloucester,11/10/2020,073C
25188,Gloucester,10/26/2020,073C
25193,Gloucester,01/06/2020,073C
25197,Gloucester,12/07/2020,073C
25199,Gloucester,05/19/2020,073C
25202,Gloucester,03/02/2020,073C
25205,Gloucester,07/13/2020,073C
25207,Gloucester,02/25/2020,073C
25209,Gloucester,03/30/2020,073C
25214,Gloucester,03/24/2020,073C
25216,Gloucester,11/09/2020,073C
25218,Gloucester,06/30/2020,073C
25233,Gloucester,05/28/2020,073C
25235,Gloucester,08/25/2020,073C
25236,Gloucester,05/05/2020,073C
25268,Gloucester,02/04/2020,073C
25269,Gloucester,03/17/2020,073C
25277,Gloucester,06/01/2020,073C
25280,Gloucester,11/24/2020,073C
25298,Gloucester,11/02/2020,073C
25309,Gloucester,07/21/2020,073C
25314,Gloucester,04/27/2020,073C
25318,Gloucester,06/08/2020,073C
25341,Gloucester,05/04/2020,073C
25367,Gloucester,02/11/2020,073C
25369,Gloucester,04/28/2020,073C
25376,Gloucester,12/14/2020,073C
25384,Gloucester,03/09/2020,073C
25446,Gloucester,04/21/2020,073C
25471,Gloucester,01/28/2020,073C
25475,Gloucester,02/18/2020,073C
25508,Gloucester,12/21/2020,073C
25572,Gloucester,12/01/2020,073C
25611,Gloucester,10/20/2020,073C
25628,Goochland,01/03/2020,075C
25629,Goochland,06/23/2020,075C
25631,Goochland,03/06/2020,075C
25632,Goochland,05/12/2020,075C
25633,Goochland,11/24/2020,075C
25634,Goochland,03/03/2020,075C
25635,Goochland,12/22/2020,075C
25637,Goochland,09/11/2020,075C
25639,Goochland,06/09/2020,075C
25640,Goochland,07/28/2020,075C
25643,Goochland,11/10/2020,075C
25644,Goochland,03/13/2020,075C
25646,Goochland,01/31/2020,075C
25647,Goochland,02/25/2020,075C
25650,Goochland,01/21/2020,075C
25652,Goochland,07/10/2020,075C
25655,Goochland,12/11/2020,075C
25657,Goochland,09/04/2020,075C
25659,Goochland,05/26/2020,075C
25662,Goochland,12/04/2020,075C
25663,Goochland,09/25/2020,075C
25666,Goochland,01/28/2020,075C
25667,Goochland,10/09/2020,075C
25670,Goochland,10/22/2020,075C
25671,Goochland,06/02/2020,075C
25672,Goochland,07/24/2020,075C
25673,Goochland,09/01/2020,075C
25675,Goochland,09/18/2020,075C
25677,Goochland,08/04/2020,075C
25679,Goochland,12/08/2020,075C
25685,Goochland,10/28/2020,075C
25687,Goochland,04/10/2020,075C
25688,Goochland,10/13/2020,075C
25692,Goochland,11/13/2020,075C
25694,Goochland,08/25/2020,075C
25695,Goochland,12/29/2020,075C
25696,Goochland,11/20/2020,075C
25702,Goochland,03/20/2020,075C
25703,Goochland,03/30/2020,075C
25710,Goochland,10/26/2020,075C
25715,Grayson,03/05/2020,077C
25716,Grayson,02/13/2020,077C
25717,Grayson,02/20/2020,077C
